act_symbol,date,reported,estimate
ALZN,2021-07-31,-0.03,
ALZN,2021-10-31,-0.04,-0.02
ALZN,2022-01-31,-0.03,-0.02
ALZN,2022-04-30,,
ALZN,2024-04-30,,
ALZN,2024-07-31,-1.25,
ALZN,2024-10-31,-0.40,-2.38
ALZN,2025-01-31,-0.19,-0.29
AM,2016-09-30,0.37,0.34
AM,2016-12-31,0.37,0.34
AM,2017-03-31,0.35,0.35
AM,2017-06-30,0.39,0.41
AM,2017-09-30,0.33,0.41
AM,2017-12-31,0.34,0.34
AM,2018-03-31,0.43,0.39
AM,2018-06-30,0.41,0.43
AM,2018-09-30,0.44,0.41
AM,2018-12-31,0.53,0.43
AM,2019-03-31,0.19,0.30
AM,2019-06-30,0.15,0.22
AM,2019-09-30,0.39,0.20
AM,2019-12-31,0.35,0.23
AM,2020-03-31,0.23,0.20
AM,2020-06-30,0.22,0.20
AM,2020-09-30,0.25,0.23
AM,2020-12-31,0.21,0.21
AM,2021-03-31,0.21,0.22
AM,2021-06-30,0.23,0.19
AM,2021-09-30,0.22,0.20
AM,2021-12-31,0.20,0.19
AM,2022-03-31,0.19,0.21
AM,2022-06-30,0.20,0.20
AM,2022-09-30,0.20,0.19
AM,2022-12-31,0.20,0.17
AM,2023-03-31,0.21,0.19
AM,2023-06-30,0.22,0.20
AM,2023-09-30,0.23,0.21
AM,2023-12-31,0.24,0.21
AM,2024-03-31,0.24,0.24
AM,2024-06-30,0.18,0.22
AM,2024-09-30,0.21,0.24
AM,2024-12-31,0.23,0.23
AMAG,2016-09-30,1.78,1.49
AMAG,2016-12-31,1.52,1.72
AMAG,2017-03-31,0.07,1.66
AMAG,2017-06-30,0.04,1.32
AMAG,2017-09-30,1.57,-0.04
AMAG,2017-12-31,0.10,-0.58
AMAG,2018-03-31,-1.59,-0.49
AMAG,2018-06-30,-0.75,-0.21
AMAG,2018-09-30,-0.77,-0.77
AMAG,2018-12-31,-0.60,-0.98
AMAG,2019-03-31,-3.32,-0.55
AMAG,2019-06-30,-1.28,-0.66
AMAG,2019-09-30,-0.70,-0.51
AMAG,2019-12-31,-0.35,-0.34
AMAG,2020-03-31,-0.39,0.01
AMAG,2020-06-30,-0.25,-0.30
AMAG,2020-09-30,0.53,0.11
AMAL,2017-06-30,,
AMAL,2017-09-30,,
AMAL,2017-12-31,,
AMAL,2018-03-31,,
AMAL,2018-06-30,0.40,0.38
AMAL,2018-09-30,0.38,0.36
AMAL,2018-12-31,0.30,0.36
AMAL,2019-03-31,0.33,0.33
AMAL,2019-06-30,0.36,0.36
AMAL,2019-09-30,0.41,0.38
AMAL,2019-12-31,0.39,0.39
AMAL,2020-03-31,0.29,0.36
AMAL,2020-06-30,0.34,0.25
AMAL,2020-09-30,0.54,0.42
AMAL,2020-12-31,0.44,0.33
AMAL,2021-03-31,0.41,0.36
AMAL,2021-06-30,0.32,0.36
AMAL,2021-09-30,0.46,0.37
AMAL,2021-12-31,0.53,0.40
AMAL,2022-03-31,0.45,0.39
AMAL,2022-06-30,0.65,0.55
AMAL,2022-09-30,0.77,0.69
AMAL,2022-12-31,0.83,0.73
AMAL,2023-03-31,0.74,0.72
AMAL,2023-06-30,0.72,0.72
AMAL,2023-09-30,0.76,0.71
AMAL,2023-12-31,0.72,0.73
AMAL,2024-03-31,0.83,0.72
AMAL,2024-06-30,0.85,0.79
AMAL,2024-09-30,0.91,0.83
AMAL,2024-12-31,0.90,0.87
AMAM,2020-06-30,,
AMAM,2020-09-30,,
AMAM,2020-12-31,,
AMAM,2021-03-31,,
AMAM,2021-06-30,,
AMAM,2021-09-30,-0.48,
AMAM,2021-12-31,-0.48,
AMAM,2022-03-31,,
AMAM,2022-06-30,,
AMAM,2022-09-30,,
AMAM,2022-12-31,,
AMAM,2023-03-31,-0.05,
AMAM,2023-06-30,-0.05,-0.28
AMAM,2023-09-30,,
AMAT,2016-10-31,0.66,0.65
AMAT,2017-01-31,0.67,0.66
AMAT,2017-04-30,0.79,0.76
AMAT,2017-07-31,0.86,0.83
AMAT,2017-10-31,0.93,0.91
AMAT,2018-01-31,1.06,0.97
AMAT,2018-04-30,1.22,1.13
AMAT,2018-07-31,1.20,1.16
AMAT,2018-10-31,0.97,0.96
AMAT,2019-01-31,0.81,0.79
AMAT,2019-04-30,0.70,0.66
AMAT,2019-07-31,0.74,0.70
AMAT,2019-10-31,0.80,0.76
AMAT,2020-01-31,0.98,0.92
AMAT,2020-04-30,0.89,0.91
AMAT,2020-07-31,1.06,0.95
AMAT,2020-10-31,1.25,1.17
AMAT,2021-01-31,1.39,1.27
AMAT,2021-04-30,1.63,1.51
AMAT,2021-07-31,1.90,1.76
AMAT,2021-10-31,1.94,1.94
AMAT,2022-01-31,1.89,1.85
AMAT,2022-04-30,1.85,1.89
AMAT,2022-07-31,1.94,1.78
AMAT,2022-10-31,2.03,1.72
AMAT,2023-01-31,2.03,1.93
AMAT,2023-04-30,2.00,1.84
AMAT,2023-07-31,1.90,1.73
AMAT,2023-10-31,2.12,1.98
AMAT,2024-01-31,2.13,1.90
AMAT,2024-04-30,2.09,1.97
AMAT,2024-07-31,2.12,2.01
AMAT,2024-10-31,2.32,2.18
AMAT,2025-01-31,2.38,2.28
AMBA,2016-10-31,1.11,0.94
AMBA,2017-01-31,0.92,0.75
AMBA,2017-04-30,0.39,0.36
AMBA,2017-07-31,0.48,0.45
AMBA,2017-10-31,0.75,0.66
AMBA,2018-01-31,0.45,0.37
AMBA,2018-04-30,0.13,0.09
AMBA,2018-07-31,0.25,0.13
AMBA,2018-10-31,-0.28,-0.27
AMBA,2019-01-31,-0.35,-0.37
AMBA,2019-04-30,-0.50,-0.44
AMBA,2019-07-31,-0.28,-0.33
AMBA,2019-10-31,0.32,0.21
AMBA,2020-01-31,0.14,0.12
AMBA,2020-04-30,0.04,-0.01
AMBA,2020-07-31,0.06,-0.02
AMBA,2020-10-31,0.09,0.05
AMBA,2021-01-31,0.14,0.08
AMBA,2021-04-30,0.23,0.17
AMBA,2021-07-31,0.35,0.25
AMBA,2021-10-31,0.57,0.49
AMBA,2022-01-31,0.45,0.43
AMBA,2022-04-30,0.44,0.37
AMBA,2022-07-31,0.20,0.20
AMBA,2022-10-31,0.24,0.19
AMBA,2023-01-31,0.23,0.15
AMBA,2023-04-30,-0.15,-0.20
AMBA,2023-07-31,-0.15,-0.21
AMBA,2023-10-31,-0.28,-0.39
AMBA,2024-01-31,-0.24,-0.33
AMBA,2024-04-30,-0.26,-0.32
AMBA,2024-07-31,-0.81,-0.86
AMBA,2024-10-31,-0.54,-0.60
AMBA,2025-01-31,0.11,-0.01
AMBC,2022-03-31,0.30,
AMBC,2022-06-30,0.28,
AMBC,2022-09-30,7.37,
AMBC,2022-12-31,4.18,
AMBC,2023-03-31,-0.30,-0.37
AMBC,2023-06-30,0.07,-0.06
AMBC,2023-09-30,2.00,-0.10
AMBC,2023-12-31,0.32,0.03
AMBC,2024-03-31,0.82,0.21
AMBC,2024-06-30,0.18,0.19
AMBC,2024-09-30,-0.46,0.14
AMBC,2024-12-31,-0.12,0.06
AMBP,2020-09-30,,
AMBP,2020-12-31,,
AMBP,2021-03-31,,
AMBP,2021-06-30,,
AMBP,2021-09-30,0.14,0.10
AMBP,2021-12-31,0.11,0.11
AMBP,2022-03-31,0.08,0.06
AMBP,2022-06-30,0.11,0.09
AMBP,2022-09-30,0.06,0.09
AMBP,2022-12-31,0.05,0.09
AMBP,2023-03-31,0.01,0.01
AMBP,2023-06-30,0.04,0.06
AMBP,2023-09-30,0.06,0.06
AMBP,2023-12-31,0.01,0.04
AMBP,2024-03-31,0.01,0.01
AMBP,2024-06-30,0.06,0.07
AMBP,2024-09-30,0.08,0.07
AMBP,2024-12-31,0.03,0.02
AMBR,2016-09-30,-0.08,-0.13
AMBR,2016-12-31,-0.10,-0.10
AMBR,2017-03-31,-0.12,-0.13
AMBR,2017-06-30,-0.12,-0.14
AMBR,2017-09-30,-0.02,-0.09
AMBR,2017-12-31,0.00,-0.05
AMBR,2018-03-31,-0.04,-0.08
AMBR,2018-06-30,-0.03,-0.06
AMBR,2018-09-30,0.03,-0.04
AMBR,2018-12-31,0.00,-0.04
AMBR,2019-03-31,-0.01,-0.02
AMC,2016-09-30,0.31,0.28
AMC,2016-12-31,0.37,0.34
AMC,2017-03-31,0.29,-0.08
AMC,2017-06-30,-1.35,-1.33
AMC,2017-09-30,-0.33,-0.37
AMC,2017-12-31,0.30,0.27
AMC,2018-03-31,0.14,0.04
AMC,2018-06-30,0.17,0.12
AMC,2018-09-30,-0.74,-0.49
AMC,2018-12-31,0.05,0.18
AMC,2019-03-31,-1.21,-0.51
AMC,2019-06-30,0.17,0.17
AMC,2019-09-30,-0.53,-0.36
AMC,2019-12-31,0.35,0.08
AMC,2020-03-31,-2.22,-2.16
AMC,2020-06-30,-5.44,-4.00
AMC,2020-09-30,-5.70,-4.66
AMC,2020-12-31,-3.15,-2.80
AMC,2021-03-31,-1.42,-1.28
AMC,2021-06-30,-0.71,-0.91
AMC,2021-09-30,-0.44,-0.42
AMC,2021-12-31,-0.11,-0.19
AMC,2022-03-31,-0.52,-0.63
AMC,2022-06-30,-0.24,-0.27
AMC,2022-09-30,-2.00,-2.50
AMC,2022-12-31,-1.40,-2.10
AMC,2023-03-31,-1.30,-1.70
AMC,2023-06-30,0.00,-0.50
AMC,2023-09-30,-0.09,-0.20
AMC,2023-12-31,-0.54,-0.70
AMC,2024-03-31,-0.78,-0.62
AMC,2024-06-30,-0.43,-0.10
AMC,2024-09-30,-0.04,-0.07
AMC,2024-12-31,-0.18,-0.16
AMCR,2018-06-30,0.13,0.12
AMCR,2018-09-30,0.15,0.15
AMCR,2018-12-31,0.14,0.14
AMCR,2019-03-31,0.13,0.13
AMCR,2019-06-30,,
AMCR,2019-09-30,0.13,
AMCR,2019-12-31,0.16,0.14
AMCR,2020-03-31,0.16,0.16
AMCR,2020-06-30,0.16,0.16
AMCR,2020-09-30,0.16,0.15
AMCR,2020-12-31,0.18,0.17
AMCR,2021-03-31,0.17,0.18
AMCR,2021-06-30,0.23,0.22
AMCR,2021-09-30,0.18,0.18
AMCR,2021-12-31,0.18,0.18
AMCR,2022-03-31,0.21,0.20
AMCR,2022-06-30,0.24,0.24
AMCR,2022-09-30,0.18,0.19
AMCR,2022-12-31,0.19,0.18
AMCR,2023-03-31,0.18,0.18
AMCR,2023-06-30,0.19,0.18
AMCR,2023-09-30,0.16,0.14
AMCR,2023-12-31,0.16,0.15
AMCR,2024-03-31,0.18,0.17
AMCR,2024-06-30,0.21,0.21
AMCR,2024-09-30,0.16,0.16
AMCR,2024-12-31,0.16,0.16
AMCX,2016-09-30,1.01,1.04
AMCX,2016-12-31,1.30,1.26
AMCX,2017-03-31,2.10,2.00
AMCX,2017-06-30,1.88,1.41
AMCX,2017-09-30,1.68,1.15
AMCX,2017-12-31,1.68,1.49
AMCX,2018-03-31,2.65,2.18
AMCX,2018-06-30,1.93,1.97
AMCX,2018-09-30,2.15,1.78
AMCX,2018-12-31,1.92,1.81
AMCX,2019-03-31,2.64,2.25
AMCX,2019-06-30,2.60,1.95
AMCX,2019-09-30,2.33,1.68
AMCX,2019-12-31,1.69,1.73
AMCX,2020-03-31,1.47,2.07
AMCX,2020-06-30,2.39,1.26
AMCX,2020-09-30,1.32,1.08
AMCX,2020-12-31,2.72,0.48
AMCX,2021-03-31,2.98,1.68
AMCX,2021-06-30,3.45,2.18
AMCX,2021-09-30,2.68,1.11
AMCX,2021-12-31,0.54,0.19
AMCX,2022-03-31,2.54,2.15
AMCX,2022-06-30,2.06,1.98
AMCX,2022-09-30,2.09,1.99
AMCX,2022-12-31,2.52,1.23
AMCX,2023-03-31,2.62,1.81
AMCX,2023-06-30,2.02,1.77
AMCX,2023-09-30,1.85,1.31
AMCX,2023-12-31,0.72,0.64
AMCX,2024-03-31,1.16,1.79
AMCX,2024-06-30,1.24,1.38
AMCX,2024-09-30,0.91,0.86
AMCX,2024-12-31,0.64,0.79
AMD,2016-12-31,-0.01,-0.02
AMD,2017-03-31,-0.04,-0.05
AMD,2017-06-30,0.02,0.00
AMD,2017-09-30,0.10,0.08
AMD,2017-12-31,0.08,0.05
AMD,2018-03-31,0.11,0.09
AMD,2018-06-30,0.14,0.12
AMD,2018-09-30,0.13,0.13
AMD,2018-12-31,0.08,0.09
AMD,2019-03-31,0.06,0.05
AMD,2019-06-30,0.08,0.08
AMD,2019-09-30,0.18,0.18
AMD,2019-12-31,0.32,0.30
AMD,2020-03-31,0.18,0.18
AMD,2020-06-30,0.18,0.16
AMD,2020-09-30,0.41,0.36
AMD,2020-12-31,0.52,0.47
AMD,2021-03-31,0.52,0.44
AMD,2021-06-30,0.63,0.54
AMD,2021-09-30,0.73,0.66
AMD,2021-12-31,0.92,0.75
AMD,2022-03-31,1.13,0.91
AMD,2022-06-30,1.05,1.03
AMD,2022-09-30,0.67,0.67
AMD,2022-12-31,0.69,0.66
AMD,2023-03-31,0.60,0.56
AMD,2023-06-30,0.58,0.57
AMD,2023-09-30,0.70,0.68
AMD,2023-12-31,0.77,0.77
AMD,2024-03-31,0.62,0.60
AMD,2024-06-30,0.69,0.67
AMD,2024-09-30,0.92,0.91
AMD,2024-12-31,1.09,1.07
AMDA,2016-12-31,-3.12,
AMDA,2017-03-31,,
AMDA,2017-06-30,-0.93,
AMDA,2017-09-30,-0.93,
AMDA,2017-12-31,-1.66,
AMDA,2018-03-31,-0.63,
AMDA,2018-06-30,-1.65,
AME,2016-09-30,0.56,0.55
AME,2016-12-31,0.58,0.58
AME,2017-03-31,0.60,0.57
AME,2017-06-30,0.65,0.62
AME,2017-09-30,0.66,0.62
AME,2017-12-31,0.70,0.67
AME,2018-03-31,0.78,0.72
AME,2018-06-30,0.83,0.78
AME,2018-09-30,0.82,0.78
AME,2018-12-31,0.86,0.84
AME,2019-03-31,1.00,0.97
AME,2019-06-30,1.05,1.03
AME,2019-09-30,1.06,1.01
AME,2019-12-31,1.08,1.03
AME,2020-03-31,1.02,0.96
AME,2020-06-30,0.84,0.72
AME,2020-09-30,1.01,0.95
AME,2020-12-31,1.08,1.03
AME,2021-03-31,1.07,1.02
AME,2021-06-30,1.15,1.11
AME,2021-09-30,1.26,1.19
AME,2021-12-31,1.37,1.31
AME,2022-03-31,1.33,1.27
AME,2022-06-30,1.38,1.29
AME,2022-09-30,1.45,1.37
AME,2022-12-31,1.52,1.47
AME,2023-03-31,1.49,1.41
AME,2023-06-30,1.57,1.52
AME,2023-09-30,1.64,1.58
AME,2023-12-31,1.68,1.62
AME,2024-03-31,1.64,1.59
AME,2024-06-30,1.66,1.64
AME,2024-09-30,1.66,1.62
AME,2024-12-31,1.87,1.84
AMED,2016-09-30,0.36,0.45
AMED,2016-12-31,0.44,0.40
AMED,2017-03-31,0.47,0.41
AMED,2017-06-30,0.62,0.50
AMED,2017-09-30,0.56,0.54
AMED,2017-12-31,0.56,0.59
AMED,2018-03-31,0.79,0.66
AMED,2018-06-30,1.00,0.78
AMED,2018-09-30,0.95,0.77
AMED,2018-12-31,0.91,0.85
AMED,2019-03-31,1.11,0.89
AMED,2019-06-30,1.21,0.97
AMED,2019-09-30,1.15,0.90
AMED,2019-12-31,0.94,0.93
AMED,2020-03-31,1.05,0.97
AMED,2020-06-30,1.34,0.79
AMED,2020-09-30,2.24,1.27
AMED,2020-12-31,1.49,1.45
AMED,2021-03-31,1.54,1.43
AMED,2021-06-30,1.69,1.64
AMED,2021-09-30,1.53,1.36
AMED,2021-12-31,1.18,1.17
AMED,2022-03-31,1.23,1.11
AMED,2022-06-30,1.47,1.23
AMED,2022-09-30,1.15,1.24
AMED,2022-12-31,1.16,1.03
AMED,2023-03-31,1.00,0.86
AMED,2023-06-30,1.37,1.07
AMED,2023-09-30,0.98,1.08
AMED,2023-12-31,0.94,1.04
AMED,2024-03-31,1.03,1.01
AMED,2024-06-30,1.32,1.22
AMED,2024-09-30,1.00,1.14
AMED,2024-12-31,0.96,1.05
AMEH,2017-03-31,,
AMEH,2017-06-30,,
AMEH,2017-09-30,,
AMEH,2017-12-31,,
AMEH,2018-03-31,0.06,0.04
AMEH,2018-06-30,0.07,0.10
AMEH,2018-09-30,0.24,0.09
AMEH,2018-12-31,-0.08,0.12
AMEH,2019-03-31,0.00,0.08
AMEH,2019-06-30,0.09,0.05
AMEH,2019-09-30,0.14,0.14
AMEH,2019-12-31,0.18,
AMEH,2020-03-31,0.11,0.04
AMEH,2020-06-30,0.19,0.07
AMEH,2020-09-30,0.45,0.22
AMEH,2020-12-31,0.27,0.18
AMEH,2021-03-31,0.30,0.22
AMEH,2021-06-30,0.28,0.21
AMEH,2021-09-30,0.74,
AMEH,2021-12-31,0.30,0.26
AMEH,2022-03-31,0.31,
AMEH,2022-06-30,0.25,
AMEH,2022-09-30,0.56,0.20
AMEH,2022-12-31,0.02,0.09
AMEH,2023-03-31,0.42,0.35
AMEH,2023-06-30,0.28,0.28
AMEH,2023-09-30,0.47,0.27
AMG,2016-09-30,3.02,3.00
AMG,2016-12-31,3.80,3.70
AMG,2017-03-31,3.21,3.17
AMG,2017-06-30,3.33,3.24
AMG,2017-09-30,3.41,3.36
AMG,2017-12-31,4.68,4.55
AMG,2018-03-31,3.92,3.88
AMG,2018-06-30,3.61,3.59
AMG,2018-09-30,3.45,3.41
AMG,2018-12-31,3.53,3.51
AMG,2019-03-31,3.26,3.27
AMG,2019-06-30,3.33,3.19
AMG,2019-09-30,3.16,3.14
AMG,2019-12-31,4.52,4.03
AMG,2020-03-31,3.16,3.14
AMG,2020-06-30,2.74,2.70
AMG,2020-09-30,3.27,2.86
AMG,2020-12-31,4.22,3.73
AMG,2021-03-31,4.28,4.26
AMG,2021-06-30,4.03,3.82
AMG,2021-09-30,4.00,3.93
AMG,2021-12-31,6.10,5.81
AMG,2022-03-31,4.65,4.32
AMG,2022-06-30,4.03,4.00
AMG,2022-09-30,4.21,3.92
AMG,2022-12-31,7.28,7.03
AMG,2023-03-31,4.18,4.15
AMG,2023-06-30,4.45,4.23
AMG,2023-09-30,4.08,3.78
AMG,2023-12-31,6.86,6.00
AMG,2024-03-31,5.37,5.21
AMG,2024-06-30,4.67,4.60
AMG,2024-09-30,4.82,4.82
AMG,2024-12-31,6.53,6.02
AMGN,2016-12-31,2.89,2.77
AMGN,2017-03-31,3.15,3.00
AMGN,2017-06-30,3.27,3.09
AMGN,2017-09-30,3.27,3.09
AMGN,2017-12-31,2.89,3.04
AMGN,2018-03-31,3.47,3.23
AMGN,2018-06-30,3.83,3.52
AMGN,2018-09-30,3.69,3.42
AMGN,2018-12-31,3.42,3.26
AMGN,2019-03-31,3.56,3.45
AMGN,2019-06-30,3.97,3.58
AMGN,2019-09-30,3.66,3.51
AMGN,2019-12-31,3.64,3.44
AMGN,2020-03-31,4.17,3.70
AMGN,2020-06-30,4.25,3.81
AMGN,2020-09-30,4.37,3.75
AMGN,2020-12-31,3.81,3.36
AMGN,2021-03-31,3.70,4.00
AMGN,2021-06-30,4.38,4.13
AMGN,2021-09-30,4.67,4.22
AMGN,2021-12-31,4.36,4.14
AMGN,2022-03-31,4.25,4.22
AMGN,2022-06-30,4.65,4.40
AMGN,2022-09-30,4.70,4.43
AMGN,2022-12-31,4.09,4.04
AMGN,2023-03-31,3.98,3.84
AMGN,2023-06-30,5.00,4.44
AMGN,2023-09-30,4.96,4.65
AMGN,2023-12-31,4.71,4.66
AMGN,2024-03-31,3.96,3.76
AMGN,2024-06-30,4.97,4.93
AMGN,2024-09-30,5.58,5.11
AMGN,2024-12-31,5.31,5.03
AMGP,2016-12-31,,
AMGP,2017-03-31,,
AMGP,2017-06-30,-0.01,0.05
AMGP,2017-09-30,0.02,0.06
AMGP,2017-12-31,0.03,0.08
AMGP,2018-03-31,0.07,0.11
AMGP,2018-06-30,0.07,0.13
AMGP,2018-09-30,0.09,0.14
AMGP,2018-12-31,0.10,0.16
AMH,2016-09-30,-0.09,0.23
AMH,2016-12-31,0.26,0.26
AMH,2017-03-31,0.26,0.26
AMH,2017-06-30,0.26,0.26
AMH,2017-09-30,0.25,0.25
AMH,2017-12-31,0.26,0.26
AMH,2018-03-31,0.25,0.27
AMH,2018-06-30,0.27,0.27
AMH,2018-09-30,0.27,0.27
AMH,2018-12-31,0.28,0.28
AMH,2019-03-31,0.27,0.26
AMH,2019-06-30,0.28,0.27
AMH,2019-09-30,0.28,0.27
AMH,2019-12-31,0.29,0.29
AMH,2020-03-31,0.29,0.29
AMH,2020-06-30,0.27,0.27
AMH,2020-09-30,0.29,0.28
AMH,2020-12-31,0.31,0.30
AMH,2021-03-31,0.32,0.31
AMH,2021-06-30,0.33,0.30
AMH,2021-09-30,0.35,0.34
AMH,2021-12-31,0.37,0.37
AMH,2022-03-31,0.38,0.37
AMH,2022-06-30,0.38,0.38
AMH,2022-09-30,0.39,0.39
AMH,2022-12-31,0.40,0.40
AMH,2023-03-31,0.41,0.39
AMH,2023-06-30,0.41,0.40
AMH,2023-09-30,0.41,0.41
AMH,2023-12-31,0.43,0.42
AMH,2024-03-31,0.43,0.43
AMH,2024-06-30,0.45,0.43
AMH,2024-09-30,0.44,0.43
AMH,2024-12-31,0.45,0.45
AMIX,2024-03-31,-0.31,
AMIX,2024-06-30,-2.80,
AMIX,2024-09-30,-2.47,
AMIX,2024-12-31,-1.46,
AMK,2018-06-30,,
AMK,2018-09-30,,
AMK,2018-12-31,,
AMK,2019-03-31,,
AMK,2019-06-30,0.25,0.22
AMK,2019-09-30,0.25,0.25
AMK,2019-12-31,0.27,0.25
AMK,2020-03-31,0.24,0.27
AMK,2020-06-30,0.22,0.20
AMK,2020-09-30,0.25,0.24
AMK,2020-12-31,0.31,0.27
AMK,2021-03-31,0.30,0.32
AMK,2021-06-30,0.36,0.34
AMK,2021-09-30,0.40,0.39
AMK,2021-12-31,0.33,0.34
AMK,2022-03-31,0.39,0.38
AMK,2022-06-30,0.44,0.40
AMK,2022-09-30,0.47,0.41
AMK,2022-12-31,0.46,0.44
AMK,2023-03-31,0.53,0.54
AMK,2023-06-30,0.55,0.57
AMK,2023-09-30,0.62,0.59
AMK,2023-12-31,0.59,0.57
AMK,2024-03-31,0.60,0.61
AMK,2024-06-30,0.66,0.66
AMKR,2016-09-30,0.25,0.20
AMKR,2016-12-31,0.42,0.27
AMKR,2017-03-31,-0.04,-0.03
AMKR,2017-06-30,0.14,0.11
AMKR,2017-09-30,0.23,0.19
AMKR,2017-12-31,0.24,0.19
AMKR,2018-03-31,0.04,0.05
AMKR,2018-06-30,0.14,0.05
AMKR,2018-09-30,0.24,0.18
AMKR,2018-12-31,0.12,0.08
AMKR,2019-03-31,-0.04,-0.15
AMKR,2019-06-30,-0.04,-0.07
AMKR,2019-09-30,0.23,0.07
AMKR,2019-12-31,0.41,0.22
AMKR,2020-03-31,0.26,0.13
AMKR,2020-06-30,0.23,-0.02
AMKR,2020-09-30,0.38,0.26
AMKR,2020-12-31,0.52,0.37
AMKR,2021-06-30,0.51,
AMKR,2021-09-30,0.74,
AMKR,2021-12-31,0.88,
AMKR,2022-03-31,0.69,
AMKR,2022-06-30,0.51,0.47
AMKR,2022-09-30,1.24,0.92
AMKR,2022-12-31,0.67,0.70
AMKR,2023-03-31,0.18,0.18
AMKR,2023-06-30,0.26,0.22
AMKR,2023-09-30,0.54,0.53
AMKR,2023-12-31,0.48,0.41
AMKR,2024-03-31,0.24,0.10
AMKR,2024-06-30,0.27,0.22
AMKR,2024-09-30,0.49,0.50
AMKR,2024-12-31,0.43,0.37
AMLI,2022-02-28,-0.02,
AMLI,2022-05-31,-0.03,
AMLI,2022-08-31,-0.04,
AMLI,2022-11-30,-0.02,
AMLI,2023-02-28,-0.04,-0.03
AMLI,2023-05-31,-0.04,-0.03
AMLI,2023-08-31,-0.04,-0.02
AMLI,2023-11-30,-0.03,-0.02
AMLI,2024-02-29,-0.02,-0.03
AMLI,2024-05-31,-0.02,
AMLI,2024-08-31,-0.02,
AMLX,2020-12-31,,
AMLX,2021-03-31,,
AMLX,2021-06-30,,
AMLX,2021-09-30,,
AMLX,2021-12-31,,
AMLX,2022-03-31,-0.93,-0.75
AMLX,2022-06-30,-0.93,-0.92
AMLX,2022-09-30,-0.92,-0.97
AMLX,2022-12-31,-0.65,-0.77
AMLX,2023-03-31,0.02,-0.27
AMLX,2023-06-30,0.31,0.01
AMLX,2023-09-30,0.30,0.42
AMLX,2023-12-31,0.07,0.20
AMLX,2024-03-31,-0.46,0.24
AMLX,2024-06-30,-0.73,-0.38
AMLX,2024-09-30,-0.53,-0.47
AMLX,2024-12-31,-0.55,-0.49
AMN,2016-09-30,0.62,0.56
AMN,2016-12-31,0.62,0.55
AMN,2017-03-31,0.63,0.61
AMN,2017-06-30,0.67,0.60
AMN,2017-09-30,0.67,0.60
AMN,2017-12-31,0.63,0.63
AMN,2018-03-31,0.81,0.79
AMN,2018-06-30,0.83,0.79
AMN,2018-09-30,0.84,0.77
AMN,2018-12-31,0.81,0.80
AMN,2019-03-31,0.75,0.69
AMN,2019-06-30,0.77,0.70
AMN,2019-09-30,0.81,0.73
AMN,2019-12-31,0.85,0.74
AMN,2020-03-31,0.79,0.79
AMN,2020-06-30,0.83,0.63
AMN,2020-09-30,0.82,0.69
AMN,2020-12-31,1.00,0.89
AMN,2021-03-31,1.70,1.36
AMN,2021-06-30,1.64,1.47
AMN,2021-09-30,1.73,1.34
AMN,2021-12-31,2.95,2.58
AMN,2022-03-31,3.49,3.25
AMN,2022-06-30,3.31,2.96
AMN,2022-09-30,2.57,2.33
AMN,2022-12-31,2.57,2.33
AMN,2023-03-31,2.49,2.36
AMN,2023-06-30,2.49,2.36
AMN,2023-09-30,2.38,2.15
AMN,2023-12-31,1.32,1.26
AMN,2024-03-31,0.97,0.93
AMN,2024-06-30,0.98,0.75
AMN,2024-09-30,0.61,0.58
AMN,2024-12-31,0.75,0.52
AMNB,2016-12-31,0.48,0.40
AMNB,2017-03-31,0.47,0.42
AMNB,2017-06-30,0.49,0.50
AMNB,2017-09-30,0.55,0.53
AMNB,2017-12-31,0.55,0.55
AMNB,2018-03-31,0.67,0.62
AMNB,2018-06-30,0.69,0.64
AMNB,2018-09-30,0.66,0.67
AMNB,2018-12-31,0.67,0.70
AMNB,2019-03-31,0.69,0.62
AMNB,2019-06-30,0.87,0.69
AMNB,2019-09-30,0.78,0.80
AMNB,2019-12-31,0.71,0.76
AMNB,2020-03-31,0.77,0.64
AMNB,2020-06-30,0.50,0.46
AMNB,2020-09-30,0.66,0.61
AMNB,2020-12-31,0.80,0.72
AMNB,2021-03-31,1.03,0.76
AMNB,2021-06-30,0.99,0.77
AMNB,2021-09-30,0.94,0.78
AMNB,2021-12-31,1.05,0.75
AMNB,2022-03-31,0.84,0.74
AMNB,2022-06-30,0.76,
AMNB,2022-09-30,0.87,
AMNB,2022-12-31,0.76,
AMNB,2023-03-31,0.86,0.79
AMNB,2023-06-30,0.67,0.73
AMNB,2023-09-30,0.54,0.69
AMNB,2023-12-31,0.38,0.64
AMOT,2016-09-30,0.27,0.32
AMOT,2016-12-31,0.08,0.19
AMOT,2017-03-31,0.29,0.25
AMOT,2017-06-30,0.24,0.31
AMOT,2017-09-30,0.33,0.27
AMOT,2017-12-31,0.36,
AMOT,2018-03-31,0.45,0.28
AMOT,2018-06-30,0.45,0.38
AMOT,2018-09-30,0.52,0.36
AMOT,2018-12-31,0.28,0.43
AMOT,2019-03-31,0.48,0.50
AMOT,2019-06-30,0.47,
AMOT,2019-09-30,0.57,0.41
AMOT,2019-12-31,0.37,0.28
AMOT,2020-03-31,0.44,0.26
AMOT,2020-06-30,0.30,0.04
AMOT,2020-09-30,0.42,0.26
AMOT,2020-12-31,0.28,0.26
